driving_distance,numericZIPS,ABORTstate,USPS_ZIP_1
4.627971208,2474,MA,MA
4.627971208,2474,MA,MA
4.627971208,2474,MA,MA
4.627971208,2474,MA,MA
4.627971208,2474,MA,MA
4.627971208,2474,MA,MA
4.627971208,2474,MA,MA
4.954190983,2476,MA,MA
4.954190983,2476,MA,MA
4.954190983,2476,MA,MA
2.865141681,2478,MA,MA
2.865141681,2478,MA,MA
2.865141681,2478,MA,MA
2.865141681,2478,MA,MA
1.604379922,2481,MA,MA
1.604379922,2481,MA,MA
1.604379922,2481,MA,MA
2.821645711,2482,MA,MA
4.520474025,2492,MA,MA
3.996658272,2493,MA,MA
3.423132839,2494,MA,MA
45.095378954,2532,MA,MA
45.095378954,2532,MA,MA
57.944088492,2540,MA,MA
57.944088492,2540,MA,MA
57.944088492,2540,MA,MA
57.944088492,2540,MA,MA
57.944088492,2540,MA,MA
61.930183457,2543,MA,MA
98.654452299,2554,MA,MA
98.654452299,2554,MA,MA
39.943591993,2558,MA,MA
48.642785993,2561,MA,MA
37.952097938,2571,MA,MA
37.952097938,2571,MA,MA
82.486378879,2575,MA,MA
65.831150595,2601,MA,MA
65.831150595,2601,MA,MA
65.831150595,2601,MA,MA
65.831150595,2601,MA,MA
65.831150595,2601,MA,MA
65.831150595,2601,MA,MA
111.63551386,2631,MA,MA
111.63551386,2631,MA,MA
63.120108922,2632,MA,MA
63.120108922,2632,MA,MA
62.042651608,2635,MA,MA
76.273911621,2638,MA,MA
78.267269789,2639,MA,MA
78.267269789,2639,MA,MA
78.267269789,2639,MA,MA
56.642937618,2644,MA,MA
108.117932629,2645,MA,MA
108.117932629,2645,MA,MA
81.959456271,2646,MA,MA
63.024417788,2648,MA,MA
63.024417788,2648,MA,MA
115.379274135,2653,MA,MA
64.582816256,2655,MA,MA
142.330619889,2657,MA,MA
142.330619889,2657,MA,MA
142.330619889,2657,MA,MA
75.860078535,2660,MA,MA
74.649026456,2664,MA,MA
74.649026456,2664,MA,MA
74.649026456,2664,MA,MA
74.649026456,2664,MA,MA
74.649026456,2664,MA,MA
127.248702977,2667,MA,MA
70.067658073,2673,MA,MA
2.164856564,2703,MA,MA
2.164856564,2703,MA,MA
2.164856564,2703,MA,MA
2.164856564,2703,MA,MA
2.164856564,2703,MA,MA
30.171911647,2717,MA,MA
38.747452818,2719,MA,MA
38.747452818,2719,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
21.048321254,2720,MA,MA
23.125564507,2721,MA,MA
23.125564507,2721,MA,MA
23.125564507,2721,MA,MA
23.125564507,2721,MA,MA
23.366656455,2723,MA,MA
23.366656455,2723,MA,MA
23.366656455,2723,MA,MA
18.065119083,2724,RI,MA
18.065119083,2724,RI,MA
18.065119083,2724,RI,MA
18.065119083,2724,RI,MA
18.065119083,2724,RI,MA
18.065119083,2724,RI,MA
20.653129298,2726,MA,MA
41.446688442,2738,MA,MA
35.923321623,2740,MA,MA
35.923321623,2740,MA,MA
35.923321623,2740,MA,MA
35.923321623,2740,MA,MA
35.923321623,2740,MA,MA
36.012177676,2743,MA,MA
36.012177676,2743,MA,MA
30.856662489,2745,MA,MA
30.856662489,2745,MA,MA
30.856662489,2745,MA,MA
30.856662489,2745,MA,MA
30.856662489,2745,MA,MA
30.856662489,2745,MA,MA
30.856662489,2745,MA,MA
30.856662489,2745,MA,MA
35.038489319,2746,MA,MA
35.038489319,2746,MA,MA
35.038489319,2746,MA,MA
32.587180724,2747,MA,MA
32.587180724,2747,MA,MA
38.657975394,2748,MA,MA
38.657975394,2748,MA,MA
4.752245408,2760,MA,MA
4.752245408,2760,MA,MA
4.752245408,2760,MA,MA
4.752245408,2760,MA,MA
4.752245408,2760,MA,MA
4.752245408,2760,MA,MA
4.752245408,2760,MA,MA
4.752245408,2760,MA,MA
7.596881846,2762,MA,MA
7.596881846,2762,MA,MA
7.596881846,2762,MA,MA
7.596881846,2762,MA,MA
3.594009864,2763,MA,MA
12.059568368,2764,MA,MA
5.657582955,2766,MA,MA
5.657582955,2766,MA,MA
8.428897615,2769,MA,MA
8.428897615,2769,MA,MA
36.075557518,2770,MA,MA
6.194447499,2771,RI,MA
6.194447499,2771,RI,MA
15.393223783,2777,MA,MA
15.393223783,2777,MA,MA
15.393223783,2777,MA,MA
11.405264705,2780,MA,MA
11.405264705,2780,MA,MA
11.405264705,2780,MA,MA
11.405264705,2780,MA,MA
11.405264705,2780,MA,MA
11.405264705,2780,MA,MA
11.405264705,2780,MA,MA
11.405264705,2780,MA,MA
30.489432228,2790,MA,MA
30.489432228,2790,MA,MA
22.302247932,2804,CT,RI
16.338329074,2809,RI,RI
16.338329074,2809,RI,RI
16.338329074,2809,RI,RI
16.338329074,2809,RI,RI
24.771576286,2812,RI,RI
24.771576286,2812,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
13.375632146,2816,RI,RI
12.554801055,2817,RI,RI
5.068523247,2818,RI,RI
5.068523247,2818,RI,RI
5.068523247,2818,RI,RI
15.273920551,2822,RI,RI
10.826146933,2825,CT,RI
11.487285677,2828,RI,RI
11.487285677,2828,RI,RI
24.877209356,2830,CT,RI
22.687497952,2832,RI,RI
19.427164315,2835,RI,RI
11.947721588,2838,RI,RI
24.012260924,2840,RI,RI
24.012260924,2840,RI,RI
24.012260924,2840,RI,RI
25.335781154,2842,RI,RI
10.768980801,2852,RI,RI
10.768980801,2852,RI,RI
10.768980801,2852,RI,RI
10.768980801,2852,RI,RI
10.768980801,2852,RI,RI
22.182323329,2859,CT,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
4.629835321,2860,RI,RI
6.703971719,2861,RI,RI
6.703971719,2861,RI,RI
6.703971719,2861,RI,RI
6.703971719,2861,RI,RI
6.703971719,2861,RI,RI
6.703971719,2861,RI,RI
6.703971719,2861,RI,RI
5.668146262,2863,RI,RI
5.668146262,2863,RI,RI
5.668146262,2863,RI,RI
5.668146262,2863,RI,RI
5.668146262,2863,RI,RI
15.104286268,2864,RI,RI
15.104286268,2864,RI,RI
15.104286268,2864,RI,RI
15.104286268,2864,RI,RI
15.104286268,2864,RI,RI
38.04654633,2871,RI,RI
38.04654633,2871,RI,RI
38.04654633,2871,RI,RI
16.694374657,2876,RI,RI
16.694374657,2876,RI,RI
25.475589629,2878,RI,RI
25.475589629,2878,RI,RI
24.288149648,2879,RI,RI
24.288149648,2879,RI,RI
24.288149648,2879,RI,RI
24.288149648,2879,RI,RI
24.288149648,2879,RI,RI
20.093895398,2881,RI,RI
13.008401885,2885,RI,RI
13.008401885,2885,RI,RI
13.008401885,2885,RI,RI
0.915900854,2886,RI,RI
5.254313176,2888,RI,RI
5.254313176,2888,RI,RI
5.254313176,2888,RI,RI
5.254313176,2888,RI,RI
4.628592579,2889,RI,RI
4.628592579,2889,RI,RI
4.628592579,2889,RI,RI
4.628592579,2889,RI,RI
4.628592579,2889,RI,RI
4.628592579,2889,RI,RI
4.628592579,2889,RI,RI
22.21401325,2891,CT,RI
22.21401325,2891,CT,RI
22.21401325,2891,CT,RI
22.21401325,2891,CT,RI
22.21401325,2891,CT,RI
22.21401325,2891,CT,RI
3.252255814,2893,RI,RI
3.252255814,2893,RI,RI
3.252255814,2893,RI,RI
3.252255814,2893,RI,RI
3.252255814,2893,RI,RI
3.252255814,2893,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
14.809756414,2895,RI,RI
15.122927398,2896,RI,RI
15.122927398,2896,RI,RI
0.461678653,2903,RI,RI
0.461678653,2903,RI,RI
0.461678653,2903,RI,RI
0.461678653,2903,RI,RI
0.461678653,2903,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
3.748731243,2904,RI,RI
1.970367441,2905,RI,RI
1.970367441,2905,RI,RI
1.970367441,2905,RI,RI
1.970367441,2905,RI,RI
1.970367441,2905,RI,RI
1.970367441,2905,RI,RI
2.977609832,2906,RI,RI
2.977609832,2906,RI,RI
2.977609832,2906,RI,RI
2.977609832,2906,RI,RI
1.332840795,2907,RI,RI
1.332840795,2907,RI,RI
1.332840795,2907,RI,RI
1.973474296,2908,RI,RI
1.973474296,2908,RI,RI
5.456258751,2909,RI,RI
5.456258751,2909,RI,RI
5.456258751,2909,RI,RI
5.456258751,2909,RI,RI
5.456258751,2909,RI,RI
5.456258751,2909,RI,RI
5.456258751,2909,RI,RI
4.599388142,2910,RI,RI
4.599388142,2910,RI,RI
4.599388142,2910,RI,RI
4.599388142,2910,RI,RI
4.599388142,2910,RI,RI
4.599388142,2910,RI,RI
4.599388142,2910,RI,RI
4.289324013,2911,RI,RI
4.289324013,2911,RI,RI
4.289324013,2911,RI,RI
2.844015067,2914,RI,RI
2.844015067,2914,RI,RI
2.844015067,2914,RI,RI
2.844015067,2914,RI,RI
2.844015067,2914,RI,RI
6.433675334,2915,RI,RI
6.433675334,2915,RI,RI
6.433675334,2915,RI,RI
6.433675334,2915,RI,RI
6.433675334,2915,RI,RI
4.709370809,2916,RI,RI
4.709370809,2916,RI,RI
4.709370809,2916,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
5.740225298,2919,RI,RI
6.632514054,2920,RI,RI
6.632514054,2920,RI,RI
6.632514054,2920,RI,RI
6.632514054,2920,RI,RI
6.632514054,2920,RI,RI
6.632514054,2920,RI,RI
6.632514054,2920,RI,RI
26.786682439,3033,NH,NH
10.553365064,3034,NH,NH
9.508219042,3036,NH,NH
18.743656215,3037,NH,NH
3.408841306,3038,NH,NH
3.408841306,3038,NH,NH
3.408841306,3038,NH,NH
3.408841306,3038,NH,NH
3.408841306,3038,NH,NH
3.408841306,3038,NH,NH
3.408841306,3038,NH,NH
16.630373444,3042,NH,NH
36.133345021,3048,NH,NH
9.057725067,3051,NH,NH
9.057725067,3051,NH,NH
9.057725067,3051,NH,NH
9.057725067,3051,NH,NH
6.589018084,3052,NH,NH
6.589018084,3052,NH,NH
2.197789227,3053,NH,NH
2.197789227,3053,NH,NH
2.197789227,3053,NH,NH
13.80686362,3054,NH,NH
13.80686362,3054,NH,NH
13.80686362,3054,NH,NH
13.80686362,3054,NH,NH
13.80686362,3054,NH,NH
13.80686362,3054,NH,NH
13.80686362,3054,NH,NH
13.80686362,3054,NH,NH
22.468153989,3055,NH,NH
22.468153989,3055,NH,NH
22.468153989,3055,NH,NH
22.468153989,3055,NH,NH
11.518354227,3060,NH,NH
11.518354227,3060,NH,NH
11.518354227,3060,NH,NH
11.518354227,3060,NH,NH
11.518354227,3060,NH,NH
11.518354227,3060,NH,NH
11.518354227,3060,NH,NH
13.907525722,3062,NH,NH
13.710551115,3063,NH,NH
13.710551115,3063,NH,NH
13.710551115,3063,NH,NH
13.710551115,3063,NH,NH
13.710551115,3063,NH,NH
13.710551115,3063,NH,NH
11.281611876,3064,NH,NH
11.281611876,3064,NH,NH
14.244930175,3070,NH,NH
23.497144365,3077,NH,NH
23.497144365,3077,NH,NH
11.558743342,3079,MA,NH
11.558743342,3079,MA,NH
11.558743342,3079,MA,NH
11.558743342,3079,MA,NH
23.886743982,3082,NH,NH
23.886743982,3082,NH,NH
33.709998121,3084,NH,NH
33.709998121,3084,NH,NH
27.988413953,3086,NH,NH
6.699000751,3087,NH,NH
1.191168207,3101,NH,NH
1.191168207,3101,NH,NH
1.605622664,3102,NH,NH
1.605622664,3102,NH,NH
1.605622664,3102,NH,NH
1.605622664,3102,NH,NH
1.605622664,3102,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.582010566,3103,NH,NH
1.053223845,3104,NH,NH
1.053223845,3104,NH,NH
1.053223845,3104,NH,NH
1.053223845,3104,NH,NH
1.053223845,3104,NH,NH
5.038697439,3106,NH,NH
5.038697439,3106,NH,NH
5.038697439,3106,NH,NH
2.114525513,3109,NH,NH
2.114525513,3109,NH,NH
2.114525513,3109,NH,NH
2.114525513,3109,NH,NH
8.471150843,3110,NH,NH
8.471150843,3110,NH,NH
8.471150843,3110,NH,NH
8.471150843,3110,NH,NH
8.471150843,3110,NH,NH
17.986826337,3217,NH,NH
4.893917996,3220,NH,NH
27.752292973,3221,NH,NH
27.752292973,3221,NH,NH
27.752292973,3221,NH,NH
22.461940279,3222,NH,NH
22.461940279,3222,NH,NH
22.461940279,3222,NH,NH
12.551072829,3224,NH,NH
13.590626512,3226,NH,NH
10.719892492,3229,NH,NH
10.719892492,3229,NH,NH
10.719892492,3229,NH,NH
13.020829305,3234,NH,NH
13.020829305,3234,NH,NH
13.020829305,3234,NH,NH
12.908361154,3235,NH,NH
12.908361154,3235,NH,NH
16.246987537,3242,NH,NH
16.246987537,3242,NH,NH
3.002464672,3246,NH,NH
3.002464672,3246,NH,NH
5.06417365,3249,NH,NH
5.06417365,3249,NH,NH
10.237708596,3253,NH,NH
21.020359559,3254,NH,NH
9.287632337,3258,NH,NH
9.287632337,3258,NH,NH
27.001055434,3264,NH,NH
27.001055434,3264,NH,NH
34.881282456,3266,NH,NH
6.451073722,3275,NH,NH
6.451073722,3275,NH,NH
6.451073722,3275,NH,NH
6.451073722,3275,NH,NH
9.997238019,3276,NH,NH
42.123361461,3279,VT,NH
42.123361461,3279,VT,NH
16.26749278,3281,NH,NH
16.26749278,3281,NH,NH
16.26749278,3281,NH,NH
16.26749278,3281,NH,NH
16.26749278,3281,NH,NH
17.303318237,3290,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
1.016562956,3301,NH,NH
7.348954817,3303,NH,NH
7.348954817,3303,NH,NH
7.348954817,3303,NH,NH
7.348954817,3303,NH,NH
7.348954817,3303,NH,NH
7.348954817,3303,NH,NH
7.348954817,3303,NH,NH
7.348954817,3303,NH,NH
5.758245057,3304,NH,NH
10.824904191,3307,NH,NH
0.912172628,3431,NH,NH
0.912172628,3431,NH,NH
0.912172628,3431,NH,NH
0.912172628,3431,NH,NH
0.912172628,3431,NH,NH
15.053955217,3444,NH,NH
15.117335059,3447,NH,NH
15.117335059,3447,NH,NH
8.34501253,3448,NH,NH
21.401881353,3451,NH,NH
17.214462184,3452,NH,NH
17.214462184,3452,NH,NH
17.214462184,3452,NH,NH
17.214462184,3452,NH,NH
20.461125659,3458,NH,NH
20.461125659,3458,NH,NH
11.195862678,3467,NH,NH
14.686724956,3470,NH,NH
14.686724956,3470,NH,NH
51.130755477,3570,ME,NH
51.130755477,3570,ME,NH
51.130755477,3570,ME,NH
67.006163156,3574,NH,NH
65.060650555,3580,NH,NH
75.968197089,3582,ME,NH
74.544636128,3598,NH,NH
13.50239183,3608,NH,NH
34.797397371,3740,VT,NH
17.784880762,3741,NH,NH
17.784880762,3741,NH,NH
17.784880762,3741,NH,NH
24.826256934,3743,NH,NH
6.093785397,3755,VT,NH
6.093785397,3755,VT,NH
4.192390137,3766,NH,NH
9.967412211,3770,NH,NH
29.103153527,3773,NH,NH
29.103153527,3773,NH,NH
28.202165577,3782,NH,NH
4.450880473,3801,NH,NH
4.450880473,3801,NH,NH
4.450880473,3801,NH,NH
4.450880473,3801,NH,NH
4.450880473,3801,NH,NH
4.450880473,3801,NH,NH
4.450880473,3801,NH,NH
4.450880473,3801,NH,NH
20.324424039,3809,NH,NH
15.429884672,3810,NH,NH
6.864906808,3811,MA,NH
6.864906808,3811,MA,NH
6.864906808,3811,MA,NH
36.134587763,3813,ME,NH
36.134587763,3813,ME,NH
34.885010682,3817,NH,NH
45.531581396,3818,NH,NH
45.531581396,3818,NH,NH
45.531581396,3818,NH,NH
45.531581396,3818,NH,NH
11.676803832,3819,MA,NH
14.282212435,3820,NH,NH
14.282212435,3820,NH,NH
14.282212435,3820,NH,NH
14.282212435,3820,NH,NH
14.282212435,3820,NH,NH
14.282212435,3820,NH,NH
14.282212435,3820,NH,NH
13.478779732,3824,NH,NH
13.478779732,3824,NH,NH
11.118812674,3833,MA,NH
11.118812674,3833,MA,NH
11.118812674,3833,MA,NH
11.118812674,3833,MA,NH
11.118812674,3833,MA,NH
11.118812674,3833,MA,NH
40.671838805,3836,NH,NH
14.355534213,3837,NH,NH
23.858160916,3839,NH,NH
23.858160916,3839,NH,NH
10.516082804,3841,MA,NH
8.448781487,3842,NH,NH
8.448781487,3842,NH,NH
8.448781487,3842,NH,NH
10.989567506,3848,MA,NH
10.989567506,3848,MA,NH
10.989567506,3848,MA,NH
34.893088505,3851,NH,NH
26.883616315,3855,NH,NH
8.281632688,3857,NH,NH
6.7132922840000004,3858,MA,NH
13.658355951,3861,NH,NH
5.369888182,3862,NH,NH
5.369888182,3862,NH,NH
39.978388769,3864,NH,NH
39.978388769,3864,NH,NH
39.978388769,3864,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
23.452405653,3867,NH,NH
28.490481721,3868,NH,NH
5.069144618,3870,NH,NH
41.286374724,3872,NH,NH
11.417692125,3873,NH,NH
11.417692125,3873,NH,NH
6.162757578,3874,MA,NH
37.42517533,3875,NH,NH
18.818842106,3878,NH,NH
18.818842106,3878,NH,NH
18.818842106,3878,NH,NH
31.880060526,3884,NH,NH
4.558999027,3885,NH,NH
4.558999027,3885,NH,NH
31.258689526,3887,NH,NH
21.004825284,3901,NH,ME
21.004825284,3901,NH,ME
21.004825284,3901,NH,ME
21.004825284,3901,NH,ME
10.214096498,3903,NH,ME
10.214096498,3903,NH,ME
8.077823,3904,NH,ME
8.077823,3904,NH,ME
8.077823,3904,NH,ME
8.077823,3904,NH,ME
17.405844452,3908,NH,ME
17.405844452,3908,NH,ME
44.195012375,4001,NH,ME
27.862897011,4002,ME,ME
20.412658721,4005,ME,ME
20.412658721,4005,ME,ME
20.412658721,4005,ME,ME
20.412658721,4005,ME,ME
20.412658721,4005,ME,ME
21.798937422,4008,ME,ME
18.008574322,4009,ME,ME
18.008574322,4009,ME,ME
18.008574322,4009,ME,ME
18.008574322,4009,ME,ME
21.306190219,4011,ME,ME
21.306190219,4011,ME,ME
21.306190219,4011,ME,ME
12.133511517,4021,ME,ME
27.541026833,4022,ME,ME
35.794697826,4027,NH,ME
35.794697826,4027,NH,ME
18.669713066,4032,ME,ME
18.669713066,4032,ME,ME
18.669713066,4032,ME,ME
28.25373937,4037,ME,ME
11.009451378,4038,ME,ME
11.009451378,4038,ME,ME
11.009451378,4038,ME,ME
20.89049302,4039,ME,ME
20.89049302,4039,ME,ME
20.89049302,4039,ME,ME
21.282578121,4042,ME,ME
21.282578121,4042,ME,ME
21.282578121,4042,ME,ME
25.666971897,4046,ME,ME
25.666971897,4046,ME,ME
47.629329892,4047,ME,ME
27.515550622,4049,ME,ME
27.515550622,4049,ME,ME
27.515550622,4049,ME,ME
24.188108917,4055,ME,ME
13.795678942,4062,ME,ME
13.795678942,4062,ME,ME
13.795678942,4062,ME,ME
13.795678942,4062,ME,ME
18.52306951,4064,ME,ME
18.52306951,4064,ME,ME
18.52306951,4064,ME,ME
41.561020706,4066,ME,ME
16.748433934,4069,ME,ME
22.846568928,4071,ME,ME
16.521012148,4072,ME,ME
16.521012148,4072,ME,ME
35.776678067,4073,NH,ME
35.776678067,4073,NH,ME
35.776678067,4073,NH,ME
8.753253277,4074,ME,ME
8.753253277,4074,ME,ME
8.753253277,4074,ME,ME
8.753253277,4074,ME,ME
41.720713053,4083,NH,ME
20.756898255,4084,ME,ME
17.856959798,4086,ME,ME
33.93928402,4087,ME,ME
24.987813394,4090,NH,ME
6.559192276,4092,ME,ME
6.559192276,4092,ME,ME
6.559192276,4092,ME,ME
6.559192276,4092,ME,ME
6.559192276,4092,ME,ME
16.742220224,4093,ME,ME
16.742220224,4093,ME,ME
12.106792564,4096,ME,ME
12.106792564,4096,ME,ME
12.106792564,4096,ME,ME
12.106792564,4096,ME,ME
0.490261719,4101,ME,ME
0.490261719,4101,ME,ME
0.490261719,4101,ME,ME
0.490261719,4101,ME,ME
0.490261719,4101,ME,ME
0.490261719,4101,ME,ME
0.490261719,4101,ME,ME
2.010135185,4102,ME,ME
2.010135185,4102,ME,ME
3.520066715,4103,ME,ME
3.520066715,4103,ME,ME
3.520066715,4103,ME,ME
3.520066715,4103,ME,ME
3.520066715,4103,ME,ME
2.545756987,4106,ME,ME
2.545756987,4106,ME,ME
2.545756987,4106,ME,ME
4.375073211,4107,ME,ME
4.375073211,4107,ME,ME
4.375073211,4107,ME,ME
1.85168558,4210,ME,ME
1.85168558,4210,ME,ME
1.85168558,4210,ME,ME
1.85168558,4210,ME,ME
1.85168558,4210,ME,ME
1.85168558,4210,ME,ME
1.85168558,4210,ME,ME
23.963172615,4217,ME,ME
18.196228364,4219,ME,ME
18.196228364,4219,ME,ME
14.065353956,4220,ME,ME
14.065353956,4220,ME,ME
8.962033933,4224,ME,ME
7.864692747,4236,ME,ME
11.574898988,4239,ME,ME
11.574898988,4239,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
2.375501333,4240,ME,ME
7.970325817,4250,ME,ME
7.970325817,4250,ME,ME
11.090229608,4252,ME,ME
20.279063956,4253,ME,ME
1.509310159,4257,ME,ME
17.346814207,4259,ME,ME
1.649118634,4268,ME,ME
12.21615386,4274,ME,ME
0.617642774,4276,ME,ME
9.899061401,4280,ME,ME
2.660710622,4281,ME,ME
2.660710622,4281,ME,ME
2.660710622,4281,ME,ME
12.996595836,4282,ME,ME
9.101842408,4289,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
5.184719624,4330,ME,ME
14.469245106,4345,ME,ME
7.373809657,4347,ME,ME
15.080052799,4348,ME,ME
16.887621038,4352,ME,ME
19.223975998,4353,ME,ME
20.986805525,4354,ME,ME
13.48996441,4355,ME,ME
13.48996441,4355,ME,ME
22.709245937,4357,ME,ME
22.709245937,4357,ME,ME
13.497420862,4358,ME,ME
13.497420862,4358,ME,ME
11.571792133,4364,ME,ME
11.571792133,4364,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
2.391035608,4401,ME,ME
23.172788703,4410,ME,ME
2.327655766,4412,ME,ME
2.327655766,4412,ME,ME
2.327655766,4412,ME,ME
16.828590793,4416,ME,ME
18.834997752,4419,ME,ME
14.943351179,4422,ME,ME
16.480001662,4427,ME,ME
61.048458008,4430,ME,ME
42.256956226,4441,ME,ME
50.755447393,4454,ME,ME
47.552279888,4457,ME,ME
47.552279888,4457,ME,ME
47.552279888,4457,ME,ME
28.506637367,4463,ME,ME
28.506637367,4463,ME,ME
28.506637367,4463,ME,ME
12.77538776,4468,ME,ME
12.77538776,4468,ME,ME
12.77538776,4468,ME,ME
12.77538776,4468,ME,ME
12.77538776,4468,ME,ME
5.99001644,4473,ME,ME
6.989802379,4474,ME,ME
36.432845843,4475,ME,ME
25.517221486,4476,ME,ME
29.843206388,4492,ME,ME
36.722404729,4493,ME,ME
36.722404729,4493,ME,ME
17.484758569,4496,ME,ME
17.484758569,4496,ME,ME
17.484758569,4496,ME,ME
21.38758982,4530,ME,ME
21.38758982,4530,ME,ME
21.38758982,4530,ME,ME
21.38758982,4530,ME,ME
21.38758982,4530,ME,ME
21.38758982,4530,ME,ME
14.528275351,4537,ME,ME
17.421378727,4538,ME,ME
0.809025042,4543,ME,ME
18.490136847,4547,ME,ME
4.406141761,4553,ME,ME
10.328428762,4556,ME,ME
8.425169389,4572,ME,ME
19.138848171,4574,ME,ME
20.357978073,4576,ME,ME
11.112598964,4578,ME,ME
16.328387138,4579,ME,ME
0.507660107,4605,ME,ME
0.507660107,4605,ME,ME
0.507660107,4605,ME,ME
0.507660107,4605,ME,ME
0.507660107,4605,ME,ME
0.507660107,4605,ME,ME
22.181701958,4606,ME,ME
20.682955106,4607,ME,ME
21.073797465,4609,ME,ME
14.528896722,4614,ME,ME
2.42956061,4619,ME,ME
2.42956061,4619,ME,ME
2.42956061,4619,ME,ME
16.028886316,4634,ME,ME
1.93867752,4654,ME,ME
15.98787583,4664,ME,ME
15.98787583,4664,ME,ME
15.98787583,4664,ME,ME
32.541820641,4685,ME,ME
12.001780865,4691,ME,ME
11.354312283,4694,ME,ME
11.354312283,4694,ME,ME
11.354312283,4694,ME,ME
1.736110574,4730,ME,ME
21.97167856,4732,ME,ME
14.518954786,4736,ME,ME
14.518954786,4736,ME,ME
9.588997272,4740,ME,ME
2.928521523,4743,ME,ME
14.288426145,4745,ME,ME
29.412596285,4747,ME,ME
29.412596285,4747,ME,ME
29.412596285,4747,ME,ME
20.26912202,4756,ME,ME
41.107419876,4765,ME,ME
0.733839151,4769,ME,ME
0.733839151,4769,ME,ME
0.733839151,4769,ME,ME
0.733839151,4769,ME,ME
35.031032867,4785,ME,ME
35.031032867,4785,ME,ME
0.352317357,4841,ME,ME
9.157144427,4843,ME,ME
12.7381055,4847,ME,ME
9.390158552,4849,ME,ME
11.567442536,4860,ME,ME
4.489405475,4861,ME,ME
17.291512188,4862,ME,ME
0.605836725,4901,ME,ME
0.605836725,4901,ME,ME
0.605836725,4901,ME,ME
0.605836725,4901,ME,ME
12.840631715,4910,ME,ME
2.076621882,4915,ME,ME
2.076621882,4915,ME,ME
9.211825075,4917,ME,ME
12.50819823,4918,ME,ME
19.291705437,4922,ME,ME
